id,author,is_organization,downloads,likes,created_at,last_modified,pipeline_tag,tags,trust_claim,trust_evidence,bias_claim,bias_evidence,interp_claim,interp_evidence,clinical_use_disclaimer,interpretability_method_named,trust_gap,bias_gap,interp_gap,gap_score,any_claim,any_gap,log_downloads,log_likes
regel-corpus/flair-relation-regel2-gene,regel-corpus,False,0,0,2026-06-02 11:05:50+00:00,2026-06-02 11:11:43+00:00,,"['flair', 'hunflair2', 'biomedical', 'relation classifier', 'relation-classifier-model', 'en', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
RehanaHasin/mistral-7b-instruct-v0.3-adjuvant-extractor,RehanaHasin,False,10,0,2026-05-29 07:08:25+00:00,2026-05-29 12:57:27+00:00,text-generation,"['transformers', 'safetensors', 'mistral', 'text-generation', 'biomedical', 'infectious-disease', 'vaccine-adjuvant', 'information-extraction', 'evidence-grounded', 'conversational', 'en', 'base_model:mistralai/Mistral-7B-Instruct-v0.3', 'base_model:finetune:mistralai/Mistral-7B-Instruct-v0.3', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.3978952727983707,0.0
ARAMIS-LAB/CNN-AD-CN,ARAMIS-LAB,True,0,0,2025-09-15 13:37:24+00:00,2025-09-15 13:40:35+00:00,image-classification,"['medical', 'image-classification', 'en', 'license:mit', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
mradermacher/MentaLLaMA-chat-7B-i1-GGUF,mradermacher,False,57,0,2025-09-28 14:26:38+00:00,2025-12-07 04:05:41+00:00,,"['transformers', 'gguf', 'medical', 'en', 'base_model:KaruneshT1/MentaLLaMA-chat-7B', 'base_model:quantized:KaruneshT1/MentaLLaMA-chat-7B', 'license:mit', 'endpoints_compatible', 'region:us', 'imatrix']",no,no,no,no,no,no,no,,False,False,False,0,False,False,4.060443010546419,0.0
iimran/Qwen2.5-3B-R1-MedicalReasoner-lora-adapter,iimran,False,0,0,2025-04-09 12:52:51+00:00,2025-04-09 19:23:24+00:00,,"['transformers', 'safetensors', 'medical', 'text-generation-inference', 'unsloth', 'en', 'dataset:iimran/Medical-Intelligence-Questions', 'base_model:Qwen/Qwen2.5-3B', 'base_model:finetune:Qwen/Qwen2.5-3B', 'endpoints_compatible', 'region:us']",no,no,no,no,yes,no,no,chain-of-thought reasoning,False,False,True,1,True,True,0.0,0.0
mradermacher/Healix-1.1B-V1-Chat-dDPO-i1-GGUF,mradermacher,False,117,0,2024-12-14 03:15:36+00:00,2024-12-18 20:49:49+00:00,,"['transformers', 'gguf', 'medical', 'biology', 'chemistry', 'text-generation-inference', 'en', 'dataset:krvhrv/Healix-Medical-Shot', 'base_model:health360/Healix-1.1B-V1-Chat-dDPO', 'base_model:quantized:health360/Healix-1.1B-V1-Chat-dDPO', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'imatrix']",no,no,no,no,no,no,no,,False,False,False,0,False,False,4.770684624465665,0.0
OpenMed/OpenMed-ZeroShot-NER-Protein-Multi-209M-mlx,OpenMed,True,8,0,2026-06-08 07:53:34+00:00,2026-06-23 08:26:22+00:00,token-classification,"['openmed', 'deberta-v2', 'mlx', 'apple-silicon', 'zero-shot-ner', 'gliner', 'medical', 'clinical', 'token-classification', 'base_model:OpenMed/OpenMed-ZeroShot-NER-Protein-Multi-209M', 'base_model:finetune:OpenMed/OpenMed-ZeroShot-NER-Protein-Multi-209M', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.1972245773362196,0.0
OpenMed/OpenMed-NER-PharmaDetect-ElectraMed-109M-mlx,OpenMed,True,14,0,2026-06-03 22:20:17+00:00,2026-06-23 08:25:48+00:00,token-classification,"['openmed', 'bert', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-NER-PharmaDetect-ElectraMed-109M', 'base_model:finetune:OpenMed/OpenMed-NER-PharmaDetect-ElectraMed-109M', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.70805020110221,0.0
IIC/BETO_Galen-pharmaconer,IIC,True,46,0,2023-06-21 16:19:15+00:00,2025-03-24 14:32:37+00:00,token-classification,"['transformers', 'pytorch', 'safetensors', 'bert', 'text-classification', 'biomedical', 'clinical', 'spanish', 'BETO_Galen', 'token-classification', 'es', 'dataset:PlanTL-GOB-ES/pharmaconer', 'license:mit', 'model-index', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,3.8501476017100584,0.0
araujota/activation-support-fusion-v1,araujota,False,34,0,2026-07-16 16:31:17+00:00,2026-07-16 16:33:42+00:00,text-ranking,"['activation-rag', 'safetensors', 'rag', 'reranking', 'activation-telemetry', 'sparse-autoencoder', 'mechanistic-interpretability', 'legal', 'biomedical', 'text-ranking', 'en', 'base_model:Qwen/Qwen3-4B', 'base_model:finetune:Qwen/Qwen3-4B', 'license:mit', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,3.5553480614894135,0.0
yctao/AutoPCR_entitylinker,yctao,False,2,0,2026-01-23 07:54:37+00:00,2026-04-06 20:18:01+00:00,text-generation,"['peft', 'safetensors', 'lora', 'sft', 'transformers', 'unsloth', 'biomedical', 'phenotype-recognition', 'text-generation', 'conversational', 'arxiv:2507.19315', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,1.0986122886681098,0.0
nakasiga/tbx11k-object-detection-centernet,nakasiga,False,0,0,2026-07-09 12:41:43+00:00,2026-07-16 13:22:45+00:00,object-detection,"['object-detection', 'medical', 'tuberculosis', 'centernet', 'chest-xray', 'license:mit', 'region:us']",yes,yes,no,no,no,no,no,,False,False,False,0,True,False,0.0,0.0
TingWang/SpecTutor-0.5B,TingWang,False,0,0,2025-06-07 06:38:37+00:00,2025-09-23 00:21:53+00:00,,"['safetensors', 'medical', 'en', 'zh', 'base_model:Qwen/Qwen1.5-0.5B-Chat', 'base_model:finetune:Qwen/Qwen1.5-0.5B-Chat', 'license:mit', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
A0lgk/Medical_Diagnosis,A0lgk,False,0,1,2026-01-24 17:08:33+00:00,2026-01-24 17:10:38+00:00,text-classification,"['sklearn', 'medical', 'text-classification', 'tfidf', 'healthcare', 'diagnosis', 'symptoms', 'nlp', 'en', 'dataset:gretelai/symptom_to_diagnosis', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,0.0,0.6931471805599453
mradermacher/gpt2-mi-reflector-GGUF,mradermacher,False,45,0,2025-06-22 18:12:59+00:00,2025-07-11 00:36:34+00:00,,"['transformers', 'gguf', 'medical', 'en', 'base_model:andrewbrown/gpt2-mi-reflector', 'base_model:quantized:andrewbrown/gpt2-mi-reflector', 'license:openrail', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,3.828641396489095,0.0
cgus/HuatuoGPT-o1-7B-exl2,cgus,False,7,0,2025-02-04 04:04:44+00:00,2025-02-04 04:55:55+00:00,text-generation,"['qwen2', 'medical', 'text-generation', 'conversational', 'en', 'zh', 'dataset:FreedomIntelligence/medical-o1-reasoning-SFT', 'dataset:FreedomIntelligence/medical-o1-verifiable-problem', 'arxiv:2412.18925', 'base_model:FreedomIntelligence/HuatuoGPT-o1-7B', 'base_model:quantized:FreedomIntelligence/HuatuoGPT-o1-7B', 'license:apache-2.0', '4-bit', 'exl2', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.0794415416798357,0.0
andrewbrown/gpt2-mi-reflector,andrewbrown,False,9,2,2023-03-27 18:17:39+00:00,2025-06-20 23:04:33+00:00,text-generation,"['transformers', 'pytorch', 'gpt2', 'text-generation', 'medical', 'en', 'license:openrail', 'text-generation-inference', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.302585092994046,1.0986122886681098
Wildstash/Dental-AImodel-20B,Wildstash,False,14,2,2025-09-11 20:35:40+00:00,2026-06-05 05:54:02+00:00,text-generation,"['peft', 'safetensors', 'dental', 'healthcare', 'medical', 'lora', 'fine-tuned', 'dentistry', 'dental ai', 'clinical decision support', 'treatment planning', 'diagnosis', 'clinical reasoning', 'patient evaluation', 'evidence based', 'dental assistant', 'chairside assistant', 'risk assessment', 'triage', 'qlora', 'gpt-oss-20b', 'text-generation', 'conversational', 'en', 'dataset:Wildstash/dental-treatment-planning-2.5k', 'dataset:Wildstash/dental-2.5k-instruct', 'base_model:openai/gpt-oss-20b', 'base_model:adapter:openai/gpt-oss-20b', 'license:apache-2.0', 'region:us']",yes,no,no,no,no,no,yes,,True,False,False,1,True,True,2.70805020110221,1.0986122886681098
stanfordmimi/MedVAL-4B,stanfordmimi,True,167,3,2025-06-25 16:44:23+00:00,2025-10-02 00:46:09+00:00,text-generation,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'medical', 'conversational', 'en', 'es', 'dataset:stanfordmimi/MedVAL-Bench', 'arxiv:2507.03152', 'base_model:Qwen/Qwen3-4B', 'base_model:finetune:Qwen/Qwen3-4B', 'license:mit', 'text-generation-inference', 'endpoints_compatible', 'region:us']",yes,partial,no,no,no,no,no,,False,False,False,0,True,False,5.123963979403259,1.3862943611198906
Iambackup/DNABERT-2-117M,Iambackup,False,20,1,2026-07-24 11:31:25+00:00,2026-07-24 11:31:26+00:00,,"['pytorch', 'biology', 'medical', 'genomics', 'custom_code', 'arxiv:2306.15006', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,3.044522437723423,0.6931471805599453
OpenMed/OpenMed-PII-Dutch-SuperMedical-Large-355M-v1-mlx,OpenMed,True,14,0,2026-04-08 20:22:50+00:00,2026-04-14 07:42:38+00:00,token-classification,"['openmed', 'roberta', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-PII-Dutch-SuperMedical-Large-355M-v1', 'base_model:finetune:OpenMed/OpenMed-PII-Dutch-SuperMedical-Large-355M-v1', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.70805020110221,0.0
JustATalentedGuy/PMC-Kvasir-VQA-x1-lora_250918-1352,JustATalentedGuy,False,0,0,2025-09-20 05:56:38+00:00,2025-09-20 05:57:08+00:00,visual-question-answering,"['transformers', 'safetensors', 'medical', 'vqa', 'multimodal', 'pmc-clip', 'pmc-llama', 'kvasir', 'visual-question-answering', 'dataset:SimulaMet/Kvasir-VQA-x1', 'base_model:chaoyi-wu/PMC_LLAMA_7B', 'base_model:finetune:chaoyi-wu/PMC_LLAMA_7B', 'license:apache-2.0', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
mradermacher/MedPsy-4B-i1-GGUF,mradermacher,False,181,1,2026-05-08 14:33:37+00:00,2026-05-08 16:55:46+00:00,text-generation,"['transformers', 'gguf', 'medical', 'healthcare', 'clinical', 'edge', 'qwen3', 'tether-ai', 'text-generation', 'on-device', 'en', 'base_model:qvac/MedPsy-4B', 'base_model:quantized:qvac/MedPsy-4B', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'imatrix', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,5.204006687076795,0.6931471805599453
OpenMed/OpenMed-PII-German-LiteClinical-Small-66M-v1-mlx,OpenMed,True,8,0,2026-04-08 19:29:16+00:00,2026-04-14 07:43:39+00:00,token-classification,"['openmed', 'distilbert', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-PII-German-LiteClinical-Small-66M-v1', 'base_model:finetune:OpenMed/OpenMed-PII-German-LiteClinical-Small-66M-v1', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.1972245773362196,0.0
teksai/Visual_Codemaster,teksai,False,0,0,2025-02-05 17:49:53+00:00,2025-02-05 17:54:08+00:00,any-to-any,"['code', 'chemistry', 'not-for-all-audiences', 'art', 'music', 'finance', 'text-generation-inference', 'medical', 'legal', 'any-to-any', 'license:cc-by-nc-4.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
mradermacher/Llama2-MedTuned-13b-i1-GGUF,mradermacher,False,88,0,2024-12-03 16:40:25+00:00,2025-05-18 20:10:50+00:00,,"['transformers', 'gguf', 'biomedical', 'clinical', 'medical', 'oxford-legacy', 'en', 'base_model:nlpie/Llama2-MedTuned-13b', 'base_model:quantized:nlpie/Llama2-MedTuned-13b', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'imatrix']",no,no,no,no,no,no,no,,False,False,False,0,False,False,4.48863636973214,0.0
dkumarcvp/medical-llm-1gb,dkumarcvp,False,59,0,2025-08-29 16:21:06+00:00,2025-08-29 16:21:58+00:00,text-generation,"['transformers', 'safetensors', 'gpt2', 'text-generation', 'medical', 'healthcare', 'en', 'license:mit', 'text-generation-inference', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,4.0943445622221,0.0
sagnik-p/medical_llm,sagnik-p,False,5,0,2024-08-23 18:10:01+00:00,2024-10-21 15:35:53+00:00,text-generation,"['transformers', 'safetensors', 'llama', 'text-generation', 'mergekit', 'merge', 'medical', 'custom', 'conversational', 'en', 'dataset:ruslanmv/ai-medical-chatbot', 'dataset:Locutusque/hercules-v5.0', 'arxiv:2311.03099', 'arxiv:2306.01708', 'base_model:Locutusque/Llama-3-Hercules-5.0-8B', 'base_model:merge:Locutusque/Llama-3-Hercules-5.0-8B', 'base_model:refuelai/Llama-3-Refueled', 'base_model:merge:refuelai/Llama-3-Refueled', 'base_model:ruslanmv/ai-medical-model-32bit', 'base_model:merge:ruslanmv/ai-medical-model-32bit', 'license:mit', 'text-generation-inference', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,1.791759469228055,0.0
Yale-BIDS-Chen/medpmc-multi-fig-detection-vit,Yale-BIDS-Chen,True,0,0,2026-06-08 00:10:29+00:00,2026-07-18 15:12:32+00:00,image-classification,"['timm', 'medical', 'biomedical', 'MedPMC', 'multi-figure detection', 'compound figure detection', 'image classification', 'PyTorch', 'image-classification', 'arxiv:2607.07673', 'license:cc-by-nc-sa-4.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
mradermacher/HIKARI-Rigel-8B-SkinCaption-GGUF,mradermacher,False,83,0,2026-03-25 10:45:34+00:00,2026-03-25 11:50:51+00:00,,"['transformers', 'gguf', 'dermatology', 'medical', 'vision-language', 'caption-generation', 'clinical-nlp', 'fine-tuned', 'qwen3-vl', 'en', 'th', 'dataset:SkinCAP', 'base_model:E27085921/HIKARI-Rigel-8B-SkinCaption', 'base_model:quantized:E27085921/HIKARI-Rigel-8B-SkinCaption', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,4.430816798843313,0.0
alexa-578/brats-2d-unet-brain-tumor,alexa-578,False,0,0,2026-06-30 21:51:56+00:00,2026-06-30 22:04:45+00:00,,"['medical', 'brain-tumor', 'pytorch', 'u-net', 'brats', 'license:mit', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
mradermacher/Dans-PersonalityEngine-V1.3.0-12b-GGUF,mradermacher,False,130,3,2025-05-25 22:43:36+00:00,2025-07-11 01:58:04+00:00,,"['transformers', 'gguf', 'general-purpose', 'roleplay', 'storywriting', 'chemistry', 'biology', 'code', 'climate', 'axolotl', 'text-generation-inference', 'finetune', 'legal', 'medical', 'finance', 'en', 'ar', 'de', 'fr', 'es', 'hi', 'pt', 'ja', 'ko', 'dataset:PocketDoc/Dans-Prosemaxx-RP', 'dataset:PocketDoc/Dans-Personamaxx-Logs-2', 'dataset:PocketDoc/Dans-Personamaxx-VN', 'dataset:PocketDoc/Dans-Kinomaxx-VanillaBackrooms', 'dataset:PocketDoc/Dans-Prosemaxx-Gutenberg', 'dataset:PocketDoc/Dans-Prosemaxx-Cowriter-3-XL', 'dataset:PocketDoc/Dans-Prosemaxx-Adventure', 'dataset:PocketDoc/Dans-Failuremaxx-Adventure-3', 'dataset:PocketDoc/Dans-Prosemaxx-InstructWriter-ZeroShot-2', 'dataset:PocketDoc/Dans-Prosemaxx-InstructWriter-ZeroShot-3', 'dataset:PocketDoc/Dans-Prosemaxx-InstructWriter-Continue-2', 'dataset:PocketDoc/Dans-Prosemaxx-Instructwriter-Long', 'dataset:PocketDoc/Dans-Prosemaxx-RepRemover-1', 'dataset:PocketDoc/Dans-MemoryCore-CoreCurriculum-Small', 'dataset:AquaV/US-Army-Survival-Sharegpt', 'dataset:AquaV/Multi-Environment-Operations-Sharegpt', 'dataset:AquaV/Resistance-Sharegpt', 'dataset:AquaV/Interrogation-Sharegpt', 'dataset:AquaV/Chemical-Biological-Safety-Applications-Sharegpt', 'dataset:AquaV/Energetic-Materials-Sharegpt', 'dataset:PocketDoc/Dans-Mathmaxx', 'dataset:PJMixers/Math-Multiturn-1K-ShareGPT', 'dataset:PocketDoc/Dans-Taskmaxx', 'dataset:PocketDoc/Dans-Taskmaxx-DataPrepper', 'dataset:PocketDoc/Dans-Taskmaxx-ConcurrentQA-Reworked', 'dataset:PocketDoc/Dans-Taskmaxx-TableGPT', 'dataset:PocketDoc/Dans-Taskmaxx-SciRIFF', 'dataset:PocketDoc/Dans-Taskmaxx-Edit', 'dataset:PocketDoc/Dans-Toolmaxx-Agent', 'dataset:PocketDoc/Dans-Toolmaxx-ShellCommands', 'dataset:PocketDoc/Dans-Toolmaxx-Functions-Toolbench', 'dataset:PocketDoc/Dans-Toolmaxx-Functions-ToolACE', 'dataset:PocketDoc/Dans-Toolmaxx-Functions-apigen-subset', 'dataset:PocketDoc/Dans-Assistantmaxx-OpenAssistant2', 'dataset:PocketDoc/Dans-Assistantmaxx-Opus-Merge-2', 'dataset:PocketDoc/Dans-Assistantmaxx-sonnetorca-subset', 'dataset:PocketDoc/Dans-Assistantmaxx-sonnetorca-subset-2', 'dataset:PocketDoc/Dans-Assistantmaxx-Synthia', 'dataset:PocketDoc/Dans-Assistantmaxx-ASL', 'dataset:PocketDoc/Dans-Assistantmaxx-PersonaLLM-Opus', 'dataset:PocketDoc/Dans-Assistantmaxx-LongAlign', 'dataset:PocketDoc/Dans-Assistantmaxx-OpenLeecher-Instruct', 'dataset:PocketDoc/Dans-Assistantmaxx-Tulu3-IF', 'dataset:PocketDoc/Dans-Systemmaxx', 'dataset:PocketDoc/Dans-Logicmaxx-SAT-AP', 'dataset:PJMixers/grimulkan_theory-of-mind-ShareGPT', 'dataset:PJMixers/grimulkan_physical-reasoning-ShareGPT', 'dataset:PocketDoc/Dans-Reasoningmaxx-NaturalReasoning', 'dataset:PocketDoc/Dans-Reasoningmaxx-WebInstruct', 'dataset:PocketDoc/Dans-Reasoningmaxx-GeneralReasoning', 'dataset:PocketDoc/Dans-Assistantmaxx-ClosedInstruct', 'base_model:PocketDoc/Dans-PersonalityEngine-V1.3.0-12b', 'base_model:quantized:PocketDoc/Dans-PersonalityEngine-V1.3.0-12b', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,4.875197323201151,1.3862943611198906
OpenMed/OpenMed-PII-French-ClinicalE5-Base-109M-v1-mlx,OpenMed,True,8,0,2026-04-08 19:14:17+00:00,2026-04-14 07:42:59+00:00,token-classification,"['openmed', 'bert', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-PII-French-ClinicalE5-Base-109M-v1', 'base_model:finetune:OpenMed/OpenMed-PII-French-ClinicalE5-Base-109M-v1', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.1972245773362196,0.0
desertrat86/Nidum-Gemma-2B-Uncensored-GGUF,desertrat86,False,267,0,2026-07-01 22:55:45+00:00,2026-07-01 22:55:45+00:00,text-generation,"['gguf', 'chemistry', 'biology', 'legal', 'code', 'medical', 'uncensored', 'finance', 'unfiltered', 'text-generation', 'base_model:google/gemma-2-2b-it', 'base_model:quantized:google/gemma-2-2b-it', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,5.5909869805108565,0.0
andorei/gebert_eng_gat,andorei,False,12,1,2023-09-15 19:30:12+00:00,2023-10-11 21:45:43+00:00,feature-extraction,"['transformers', 'pytorch', 'bert', 'feature-extraction', 'biomedical', 'bionlp', 'entity linking', 'embedding', 'en', 'text-embeddings-inference', 'endpoints_compatible', 'region:us', 'deploy:azure']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.5649493574615367,0.6931471805599453
Kenzlejaze/hiva-medichat-v2,Kenzlejaze,False,36,0,2026-07-07 03:49:55+00:00,2026-07-07 03:50:03+00:00,,"['safetensors', 'lfm2', 'medical', 'clinical-decision-support', 'nigeria-healthcare', 'unsloth', 'lora', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,3.6109179126442243,0.0
OpenMed/OpenMed-NER-OncologyDetect-ElectraMed-33M-mlx,OpenMed,True,11,0,2026-06-03 21:57:14+00:00,2026-06-23 08:25:32+00:00,token-classification,"['openmed', 'bert', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-NER-OncologyDetect-ElectraMed-33M', 'base_model:finetune:OpenMed/OpenMed-NER-OncologyDetect-ElectraMed-33M', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.4849066497880004,0.0
DavidTheHawk/Qwythos-9B-Claude-Mythos-5-1M-GGUF,DavidTheHawk,False,2059,0,2026-06-25 09:16:55+00:00,2026-06-25 09:16:55+00:00,text-generation,"['gguf', 'llama.cpp', 'quantized', 'qwen3.5', 'reasoning', 'uncensored', 'long-context', '1M-context', 'function-calling', 'multimodal', 'vision', 'cybersecurity', 'biomedical', 'agentic', 'text-generation', 'en', 'base_model:empero-ai/Qwythos-9B-Claude-Mythos-5-1M', 'base_model:quantized:empero-ai/Qwythos-9B-Claude-Mythos-5-1M', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,7.630461261783627,0.0
